model,state,checkpoint,epoch,update,full_state,metric,panel,value,unit,direction,denominator,measurement_status,source_artifact_path,source_artifact_sha256,source_artifact_bytes,m0_value,m0_denominator,delta_from_m0,relative_delta_pct,comparison_status
qwen,qwen/epoch-031,epoch-031,31,217,False,generation_ppl,generation,22.193311957567254,PPL,lower,301239,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-031/generation_integrity/raw/20260824T205435Z_m1_qwen_epoch-031_generation/summary_metrics.json,1d6217acfcc1fd37109cc172c058249cf4214f0bfedf5b4cc07b93a5b80849dd,1115,14.69939791395479,301239,7.493914043612463,50.981095195049846,direct_same_metric_and_denominator
qwen,qwen/epoch-032,epoch-032,32,224,False,wikitext_bpb,wikitext,0.7366017030432883,bits/byte,lower,62,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-032/harness/raw/__vol__tmp2__yesildau__m1_matched_three_model_retry_v1__training__qwen__20260822T155241Z_m1_matched_epoch_dense_qwen_seed42_7c56e187__epoch_snapshots__epoch-032/results_2026-08-24T22-23-32.448435.json,c1fe6ec301267f7f155f23031895da34a3a3d33d9c96d9745f51a57ece7f331d,12305,0.6725931618582224,62,0.06400854118506594,9.516680337371383,direct_same_metric_and_denominator
qwen,qwen/epoch-032,epoch-032,32,224,False,wikitext_word_ppl,wikitext,15.336966421111539,PPL,lower,62,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-032/harness/raw/__vol__tmp2__yesildau__m1_matched_three_model_retry_v1__training__qwen__20260822T155241Z_m1_matched_epoch_dense_qwen_seed42_7c56e187__epoch_snapshots__epoch-032/results_2026-08-24T22-23-32.448435.json,c1fe6ec301267f7f155f23031895da34a3a3d33d9c96d9745f51a57ece7f331d,12305,12.097681956432362,62,3.2392844646791765,26.776075584933377,direct_same_metric_and_denominator
qwen,qwen/epoch-032,epoch-032,32,224,False,wikitext_byte_ppl,wikitext,1.6662463361690958,PPL,lower,62,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-032/harness/raw/__vol__tmp2__yesildau__m1_matched_three_model_retry_v1__training__qwen__20260822T155241Z_m1_matched_epoch_dense_qwen_seed42_7c56e187__epoch_snapshots__epoch-032/results_2026-08-24T22-23-32.448435.json,c1fe6ec301267f7f155f23031895da34a3a3d33d9c96d9745f51a57ece7f331d,12305,1.5939354019689935,62,0.07231093420010226,4.536628906715814,direct_same_metric_and_denominator
qwen,qwen/epoch-032,epoch-032,32,224,False,exact_prefix_top1_accuracy,exact_prefix,1.0,fraction,higher,500,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-032/exact_prefix/raw/20260824T205644Z_12eb1322/summary_metrics.json,ad6711a40c97ac5d27bab08cb4d12cef393163e8cf1fe5a79d563dc17fecee38,1712,0.03,500,0.97,3233.3333333333335,direct_same_metric_and_denominator
qwen,qwen/epoch-032,epoch-032,32,224,False,exact_prefix_top5_accuracy,exact_prefix,1.0,fraction,higher,500,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-032/exact_prefix/raw/20260824T205644Z_12eb1322/summary_metrics.json,ad6711a40c97ac5d27bab08cb4d12cef393163e8cf1fe5a79d563dc17fecee38,1712,,,,,no_m0_reference
qwen,qwen/epoch-032,epoch-032,32,224,False,exact_prefix_mrr,exact_prefix,1.0,fraction,higher,500,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-032/exact_prefix/raw/20260824T205644Z_12eb1322/summary_metrics.json,ad6711a40c97ac5d27bab08cb4d12cef393163e8cf1fe5a79d563dc17fecee38,1712,,,,,no_m0_reference
qwen,qwen/epoch-032,epoch-032,32,224,False,exact_prefix_mean_rank,exact_prefix,1,rank,lower,500,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-032/exact_prefix/raw/20260824T205644Z_12eb1322/summary_metrics.json,ad6711a40c97ac5d27bab08cb4d12cef393163e8cf1fe5a79d563dc17fecee38,1712,,,,,no_m0_reference
qwen,qwen/epoch-032,epoch-032,32,224,False,exact_prefix_mean_score_margin,exact_prefix,5.167849139875166,logprob,higher,500,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-032/exact_prefix/raw/20260824T205644Z_12eb1322/summary_metrics.json,ad6711a40c97ac5d27bab08cb4d12cef393163e8cf1fe5a79d563dc17fecee38,1712,,,,,no_m0_reference
qwen,qwen/epoch-032,epoch-032,32,224,False,factual_cheap_top1_count,factual_cheap,1034,count,higher,1500,completed,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-032/factual_cheap/raw/summary.json,f5ef7b984eac2ed3017f14f267385e646a723fb536cb72d68d19378eaeeeb7fd,324,,,,,no_m0_reference
qwen,qwen/epoch-032,epoch-032,32,224,False,turkish_bpb,turkish_cross_domain,1.4795118328281127,bits/byte,lower,9114536,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-032/turkish_perplexity/raw/trwiki_cross_domain/summary.json,7c17390a2277f16b27443c94a223ebc43f31de051a7590d6ac477e5e3c14ba64,937,1.2466700436547986,9114536,0.2328417891733141,18.677098271384125,direct_same_metric_and_denominator
qwen,qwen/epoch-032,epoch-032,32,224,False,turkish_ppl,turkish_cross_domain,19.27352279106831,PPL,lower,9114536,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-032/turkish_perplexity/raw/trwiki_cross_domain/summary.json,7c17390a2277f16b27443c94a223ebc43f31de051a7590d6ac477e5e3c14ba64,937,12.09865824277937,9114536,7.174864548288939,59.30297727494689,direct_same_metric_and_denominator
qwen,qwen/epoch-032,epoch-032,32,224,False,turkish_byte_ppl,turkish_cross_domain,2.7885436088068976,PPL,lower,9114536,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-032/turkish_perplexity/raw/trwiki_cross_domain/summary.json,7c17390a2277f16b27443c94a223ebc43f31de051a7590d6ac477e5e3c14ba64,937,2.3729308242478306,9114536,0.4156127845590669,17.51474507019426,direct_same_metric_and_denominator
qwen,qwen/epoch-032,epoch-032,32,224,False,generation_top1_accuracy,generation,0.9666666666666667,fraction,higher,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-032/generation_integrity/raw/20260824T205805Z_m1_qwen_epoch-032_generation/summary_metrics.json,3a88d89610fb57983d318b31c36e8e94aa202516da07ea7b0d6e5b882113e2d7,1112,0.9,30,0.06666666666666665,7.407407407407406,direct_same_metric_and_denominator
qwen,qwen/epoch-032,epoch-032,32,224,False,generation_empty_or_near_empty,generation,0,count,lower,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-032/generation_integrity/raw/20260824T205805Z_m1_qwen_epoch-032_generation/summary_metrics.json,3a88d89610fb57983d318b31c36e8e94aa202516da07ea7b0d6e5b882113e2d7,1112,0,30,0,,direct_same_metric_and_denominator
qwen,qwen/epoch-032,epoch-032,32,224,False,generation_distinct_2,generation,0.47917714094184677,fraction,higher,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-032/generation_integrity/raw/20260824T205805Z_m1_qwen_epoch-032_generation/summary_metrics.json,3a88d89610fb57983d318b31c36e8e94aa202516da07ea7b0d6e5b882113e2d7,1112,0.8040854707710682,30,-0.3249083298292214,-40.407188245505104,direct_same_metric_and_denominator
qwen,qwen/epoch-032,epoch-032,32,224,False,generation_repeated_3gram,generation,0.5943629846855654,fraction,lower,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-032/generation_integrity/raw/20260824T205805Z_m1_qwen_epoch-032_generation/summary_metrics.json,3a88d89610fb57983d318b31c36e8e94aa202516da07ea7b0d6e5b882113e2d7,1112,0.20856557935534573,30,0.38579740533021967,184.97654623676587,direct_same_metric_and_denominator
qwen,qwen/epoch-032,epoch-032,32,224,False,generation_repeated_4gram,generation,0.5601061847988077,fraction,lower,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-032/generation_integrity/raw/20260824T205805Z_m1_qwen_epoch-032_generation/summary_metrics.json,3a88d89610fb57983d318b31c36e8e94aa202516da07ea7b0d6e5b882113e2d7,1112,,,,,no_m0_reference
qwen,qwen/epoch-032,epoch-032,32,224,False,generation_ppl,generation,22.19740380946554,PPL,lower,301239,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-032/generation_integrity/raw/20260824T205805Z_m1_qwen_epoch-032_generation/summary_metrics.json,3a88d89610fb57983d318b31c36e8e94aa202516da07ea7b0d6e5b882113e2d7,1112,14.69939791395479,301239,7.498005895510751,51.00893206239802,direct_same_metric_and_denominator
qwen,qwen/epoch-033,epoch-033,33,231,False,wikitext_bpb,wikitext,0.7366128821588039,bits/byte,lower,62,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-033/harness/raw/__vol__tmp2__yesildau__m1_matched_three_model_retry_v1__training__qwen__20260822T155241Z_m1_matched_epoch_dense_qwen_seed42_7c56e187__epoch_snapshots__epoch-033/results_2026-08-24T22-31-34.389303.json,72a0562b428ab52f40bfbfd73fb427d2daef1b0ab6817a268d3c89a3deeba741,12375,0.6725931618582224,62,0.06401972030058156,9.5183424291305,direct_same_metric_and_denominator
qwen,qwen/epoch-033,epoch-033,33,231,False,wikitext_word_ppl,wikitext,15.337601939547662,PPL,lower,62,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-033/harness/raw/__vol__tmp2__yesildau__m1_matched_three_model_retry_v1__training__qwen__20260822T155241Z_m1_matched_epoch_dense_qwen_seed42_7c56e187__epoch_snapshots__epoch-033/results_2026-08-24T22-31-34.389303.json,72a0562b428ab52f40bfbfd73fb427d2daef1b0ab6817a268d3c89a3deeba741,12375,12.097681956432362,62,3.2399199831153,26.781328809794243,direct_same_metric_and_denominator
qwen,qwen/epoch-033,epoch-033,33,231,False,wikitext_byte_ppl,wikitext,1.6662592475827422,PPL,lower,62,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-033/harness/raw/__vol__tmp2__yesildau__m1_matched_three_model_retry_v1__training__qwen__20260822T155241Z_m1_matched_epoch_dense_qwen_seed42_7c56e187__epoch_snapshots__epoch-033/results_2026-08-24T22-31-34.389303.json,72a0562b428ab52f40bfbfd73fb427d2daef1b0ab6817a268d3c89a3deeba741,12375,1.5939354019689935,62,0.07232384561374872,4.537438940399142,direct_same_metric_and_denominator
qwen,qwen/epoch-033,epoch-033,33,231,False,exact_prefix_top1_accuracy,exact_prefix,1.0,fraction,higher,500,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-033/exact_prefix/raw/20260824T210852Z_780ad9f0/summary_metrics.json,a852c64e6d4cbf0c0b9d7123dc42f0c31c1ad0185d1da568064aaa695abb2046,1712,0.03,500,0.97,3233.3333333333335,direct_same_metric_and_denominator
qwen,qwen/epoch-033,epoch-033,33,231,False,exact_prefix_top5_accuracy,exact_prefix,1.0,fraction,higher,500,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-033/exact_prefix/raw/20260824T210852Z_780ad9f0/summary_metrics.json,a852c64e6d4cbf0c0b9d7123dc42f0c31c1ad0185d1da568064aaa695abb2046,1712,,,,,no_m0_reference
qwen,qwen/epoch-033,epoch-033,33,231,False,exact_prefix_mrr,exact_prefix,1.0,fraction,higher,500,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-033/exact_prefix/raw/20260824T210852Z_780ad9f0/summary_metrics.json,a852c64e6d4cbf0c0b9d7123dc42f0c31c1ad0185d1da568064aaa695abb2046,1712,,,,,no_m0_reference
qwen,qwen/epoch-033,epoch-033,33,231,False,exact_prefix_mean_rank,exact_prefix,1,rank,lower,500,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-033/exact_prefix/raw/20260824T210852Z_780ad9f0/summary_metrics.json,a852c64e6d4cbf0c0b9d7123dc42f0c31c1ad0185d1da568064aaa695abb2046,1712,,,,,no_m0_reference
qwen,qwen/epoch-033,epoch-033,33,231,False,exact_prefix_mean_score_margin,exact_prefix,5.174278907915129,logprob,higher,500,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-033/exact_prefix/raw/20260824T210852Z_780ad9f0/summary_metrics.json,a852c64e6d4cbf0c0b9d7123dc42f0c31c1ad0185d1da568064aaa695abb2046,1712,,,,,no_m0_reference
qwen,qwen/epoch-033,epoch-033,33,231,False,factual_cheap_top1_count,factual_cheap,1030,count,higher,1500,completed,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-033/factual_cheap/raw/summary.json,531cd74a6e02ea898ed1769b3ce18921a9ff65f9168a2bde51f93ad62219679e,324,,,,,no_m0_reference
qwen,qwen/epoch-033,epoch-033,33,231,False,turkish_bpb,turkish_cross_domain,1.4795803413676818,bits/byte,lower,9114536,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-033/turkish_perplexity/raw/trwiki_cross_domain/summary.json,5dadfb9e46013603a3444c825d7755dc2d199b8270715faa4acd2383476ff7d6,938,1.2466700436547986,9114536,0.23291029771288319,18.682593593896907,direct_same_metric_and_denominator
qwen,qwen/epoch-033,epoch-033,33,231,False,turkish_ppl,turkish_cross_domain,19.27616351370488,PPL,lower,9114536,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-033/turkish_perplexity/raw/trwiki_cross_domain/summary.json,5dadfb9e46013603a3444c825d7755dc2d199b8270715faa4acd2383476ff7d6,938,12.09865824277937,9114536,7.17750527092551,59.32480384929572,direct_same_metric_and_denominator
qwen,qwen/epoch-033,epoch-033,33,231,False,turkish_byte_ppl,turkish_cross_domain,2.7886760301299827,PPL,lower,9114536,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-033/turkish_perplexity/raw/trwiki_cross_domain/summary.json,5dadfb9e46013603a3444c825d7755dc2d199b8270715faa4acd2383476ff7d6,938,2.3729308242478306,9114536,0.415745205882152,17.520325566757073,direct_same_metric_and_denominator
qwen,qwen/epoch-033,epoch-033,33,231,False,generation_top1_accuracy,generation,0.9666666666666667,fraction,higher,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-033/generation_integrity/raw/20260824T211019Z_m1_qwen_epoch-033_generation/summary_metrics.json,9f3807bf8aff4e3f093d663ac33fed8b596dd9be110bb2955480b4872181f8b2,1112,0.9,30,0.06666666666666665,7.407407407407406,direct_same_metric_and_denominator
qwen,qwen/epoch-033,epoch-033,33,231,False,generation_empty_or_near_empty,generation,0,count,lower,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-033/generation_integrity/raw/20260824T211019Z_m1_qwen_epoch-033_generation/summary_metrics.json,9f3807bf8aff4e3f093d663ac33fed8b596dd9be110bb2955480b4872181f8b2,1112,0,30,0,,direct_same_metric_and_denominator
qwen,qwen/epoch-033,epoch-033,33,231,False,generation_distinct_2,generation,0.5114522732169791,fraction,higher,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-033/generation_integrity/raw/20260824T211019Z_m1_qwen_epoch-033_generation/summary_metrics.json,9f3807bf8aff4e3f093d663ac33fed8b596dd9be110bb2955480b4872181f8b2,1112,0.8040854707710682,30,-0.2926331975540891,-36.39329501545053,direct_same_metric_and_denominator
qwen,qwen/epoch-033,epoch-033,33,231,False,generation_repeated_3gram,generation,0.5384490061909416,fraction,lower,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-033/generation_integrity/raw/20260824T211019Z_m1_qwen_epoch-033_generation/summary_metrics.json,9f3807bf8aff4e3f093d663ac33fed8b596dd9be110bb2955480b4872181f8b2,1112,0.20856557935534573,30,0.3298834268355959,158.1677225241245,direct_same_metric_and_denominator
qwen,qwen/epoch-033,epoch-033,33,231,False,generation_repeated_4gram,generation,0.50600782414307,fraction,lower,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-033/generation_integrity/raw/20260824T211019Z_m1_qwen_epoch-033_generation/summary_metrics.json,9f3807bf8aff4e3f093d663ac33fed8b596dd9be110bb2955480b4872181f8b2,1112,,,,,no_m0_reference
qwen,qwen/epoch-033,epoch-033,33,231,False,generation_ppl,generation,22.20209498486777,PPL,lower,301239,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-033/generation_integrity/raw/20260824T211019Z_m1_qwen_epoch-033_generation/summary_metrics.json,9f3807bf8aff4e3f093d663ac33fed8b596dd9be110bb2955480b4872181f8b2,1112,14.69939791395479,301239,7.50269707091298,51.040846127380064,direct_same_metric_and_denominator
qwen,qwen/epoch-034,epoch-034,34,238,False,wikitext_bpb,wikitext,0.7366022619990641,bits/byte,lower,62,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-034/harness/raw/__vol__tmp2__yesildau__m1_matched_three_model_retry_v1__training__qwen__20260822T155241Z_m1_matched_epoch_dense_qwen_seed42_7c56e187__epoch_snapshots__epoch-034/results_2026-08-24T23-03-57.427376.json,d32bb9f51261dc8201cfe146a14495070a4eefd0c410162adf828a921c385646,12374,0.6725931618582224,62,0.06400910014084171,9.51676344195934,direct_same_metric_and_denominator
qwen,qwen/epoch-034,epoch-034,34,238,False,wikitext_word_ppl,wikitext,15.336998196407931,PPL,lower,62,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-034/harness/raw/__vol__tmp2__yesildau__m1_matched_three_model_retry_v1__training__qwen__20260822T155241Z_m1_matched_epoch_dense_qwen_seed42_7c56e187__epoch_snapshots__epoch-034/results_2026-08-24T23-03-57.427376.json,d32bb9f51261dc8201cfe146a14495070a4eefd0c410162adf828a921c385646,12374,12.097681956432362,62,3.239316239975569,26.77633824100672,direct_same_metric_and_denominator
qwen,qwen/epoch-034,epoch-034,34,238,False,wikitext_byte_ppl,wikitext,1.6662469817374022,PPL,lower,62,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-034/harness/raw/__vol__tmp2__yesildau__m1_matched_three_model_retry_v1__training__qwen__20260822T155241Z_m1_matched_epoch_dense_qwen_seed42_7c56e187__epoch_snapshots__epoch-034/results_2026-08-24T23-03-57.427376.json,d32bb9f51261dc8201cfe146a14495070a4eefd0c410162adf828a921c385646,12374,1.5939354019689935,62,0.07231157976840863,4.536669408250918,direct_same_metric_and_denominator
qwen,qwen/epoch-034,epoch-034,34,238,False,exact_prefix_top1_accuracy,exact_prefix,1.0,fraction,higher,500,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-034/exact_prefix/raw/20260824T213720Z_106c01c4/summary_metrics.json,7157142565d185fbd8f413ed1754c1b02c150fcb7929f1f9963003f3ac8f98b3,1711,0.03,500,0.97,3233.3333333333335,direct_same_metric_and_denominator
qwen,qwen/epoch-034,epoch-034,34,238,False,exact_prefix_top5_accuracy,exact_prefix,1.0,fraction,higher,500,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-034/exact_prefix/raw/20260824T213720Z_106c01c4/summary_metrics.json,7157142565d185fbd8f413ed1754c1b02c150fcb7929f1f9963003f3ac8f98b3,1711,,,,,no_m0_reference
qwen,qwen/epoch-034,epoch-034,34,238,False,exact_prefix_mrr,exact_prefix,1.0,fraction,higher,500,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-034/exact_prefix/raw/20260824T213720Z_106c01c4/summary_metrics.json,7157142565d185fbd8f413ed1754c1b02c150fcb7929f1f9963003f3ac8f98b3,1711,,,,,no_m0_reference
qwen,qwen/epoch-034,epoch-034,34,238,False,exact_prefix_mean_rank,exact_prefix,1,rank,lower,500,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-034/exact_prefix/raw/20260824T213720Z_106c01c4/summary_metrics.json,7157142565d185fbd8f413ed1754c1b02c150fcb7929f1f9963003f3ac8f98b3,1711,,,,,no_m0_reference
qwen,qwen/epoch-034,epoch-034,34,238,False,exact_prefix_mean_score_margin,exact_prefix,5.179227227511492,logprob,higher,500,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-034/exact_prefix/raw/20260824T213720Z_106c01c4/summary_metrics.json,7157142565d185fbd8f413ed1754c1b02c150fcb7929f1f9963003f3ac8f98b3,1711,,,,,no_m0_reference
qwen,qwen/epoch-034,epoch-034,34,238,False,factual_cheap_top1_count,factual_cheap,1033,count,higher,1500,completed,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-034/factual_cheap/raw/summary.json,1829fcc23eb245ecb43ffec7f34d5a9e91923975b4cf346449931567edf4e574,324,,,,,no_m0_reference
qwen,qwen/epoch-034,epoch-034,34,238,False,turkish_bpb,turkish_cross_domain,1.47968199938491,bits/byte,lower,9114536,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-034/turkish_perplexity/raw/trwiki_cross_domain/summary.json,1461856a31a2e0251740b669012636c1adc1befba40647c0e4032c71c39da850,936,1.2466700436547986,9114536,0.23301195573011135,18.690747958216928,direct_same_metric_and_denominator
qwen,qwen/epoch-034,epoch-034,34,238,False,turkish_ppl,turkish_cross_domain,19.280082679256097,PPL,lower,9114536,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-034/turkish_perplexity/raw/trwiki_cross_domain/summary.json,1461856a31a2e0251740b669012636c1adc1befba40647c0e4032c71c39da850,936,12.09865824277937,9114536,7.181424436476727,59.35719723931114,direct_same_metric_and_denominator
qwen,qwen/epoch-034,epoch-034,34,238,False,turkish_byte_ppl,turkish_cross_domain,2.7888725382318857,PPL,lower,9114536,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-034/turkish_perplexity/raw/trwiki_cross_domain/summary.json,1461856a31a2e0251740b669012636c1adc1befba40647c0e4032c71c39da850,936,2.3729308242478306,9114536,0.4159417139840551,17.528606806980978,direct_same_metric_and_denominator
qwen,qwen/epoch-034,epoch-034,34,238,False,generation_top1_accuracy,generation,0.9666666666666667,fraction,higher,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-034/generation_integrity/raw/20260824T213845Z_m1_qwen_epoch-034_generation/summary_metrics.json,3a3f98088e89e153760e7a33c6b37150b2ef7dc93fca9ab1768cc65a6ea30c87,1114,0.9,30,0.06666666666666665,7.407407407407406,direct_same_metric_and_denominator
qwen,qwen/epoch-034,epoch-034,34,238,False,generation_empty_or_near_empty,generation,0,count,lower,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-034/generation_integrity/raw/20260824T213845Z_m1_qwen_epoch-034_generation/summary_metrics.json,3a3f98088e89e153760e7a33c6b37150b2ef7dc93fca9ab1768cc65a6ea30c87,1114,0,30,0,,direct_same_metric_and_denominator
qwen,qwen/epoch-034,epoch-034,34,238,False,generation_distinct_2,generation,0.5036582154229212,fraction,higher,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-034/generation_integrity/raw/20260824T213845Z_m1_qwen_epoch-034_generation/summary_metrics.json,3a3f98088e89e153760e7a33c6b37150b2ef7dc93fca9ab1768cc65a6ea30c87,1114,0.8040854707710682,30,-0.30042725534814696,-37.36260214477645,direct_same_metric_and_denominator
qwen,qwen/epoch-034,epoch-034,34,238,False,generation_repeated_3gram,generation,0.5598683610296514,fraction,lower,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-034/generation_integrity/raw/20260824T213845Z_m1_qwen_epoch-034_generation/summary_metrics.json,3a3f98088e89e153760e7a33c6b37150b2ef7dc93fca9ab1768cc65a6ea30c87,1114,0.20856557935534573,30,0.35130278167430573,168.43756422327485,direct_same_metric_and_denominator
qwen,qwen/epoch-034,epoch-034,34,238,False,generation_repeated_4gram,generation,0.5262636612021857,fraction,lower,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-034/generation_integrity/raw/20260824T213845Z_m1_qwen_epoch-034_generation/summary_metrics.json,3a3f98088e89e153760e7a33c6b37150b2ef7dc93fca9ab1768cc65a6ea30c87,1114,,,,,no_m0_reference
qwen,qwen/epoch-034,epoch-034,34,238,False,generation_ppl,generation,22.20181860186964,PPL,lower,301239,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-034/generation_integrity/raw/20260824T213845Z_m1_qwen_epoch-034_generation/summary_metrics.json,3a3f98088e89e153760e7a33c6b37150b2ef7dc93fca9ab1768cc65a6ea30c87,1114,14.69939791395479,301239,7.502420687914849,51.038965893919155,direct_same_metric_and_denominator
qwen,qwen/epoch-035,epoch-035,35,245,False,wikitext_bpb,wikitext,0.7366095284241493,bits/byte,lower,62,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-035/harness/raw/__vol__tmp2__yesildau__m1_matched_three_model_retry_v1__training__qwen__20260822T155241Z_m1_matched_epoch_dense_qwen_seed42_7c56e187__epoch_snapshots__epoch-035/results_2026-08-24T23-06-59.920739.json,47250a492cf44a8e50fdc3567d8d9fcea3724cdaa84b92ea79b869dacbaad0d5,12305,0.6725931618582224,62,0.06401636656592691,9.51784380160277,direct_same_metric_and_denominator
qwen,qwen/epoch-035,epoch-035,35,245,False,wikitext_word_ppl,wikitext,15.337411281251804,PPL,lower,62,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-035/harness/raw/__vol__tmp2__yesildau__m1_matched_three_model_retry_v1__training__qwen__20260822T155241Z_m1_matched_epoch_dense_qwen_seed42_7c56e187__epoch_snapshots__epoch-035/results_2026-08-24T23-06-59.920739.json,47250a492cf44a8e50fdc3567d8d9fcea3724cdaa84b92ea79b869dacbaad0d5,12305,12.097681956432362,62,3.239729324819441,26.779752819480183,direct_same_metric_and_denominator
qwen,qwen/epoch-035,epoch-035,35,245,False,wikitext_byte_ppl,wikitext,1.6662553741481434,PPL,lower,62,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-035/harness/raw/__vol__tmp2__yesildau__m1_matched_three_model_retry_v1__training__qwen__20260822T155241Z_m1_matched_epoch_dense_qwen_seed42_7c56e187__epoch_snapshots__epoch-035/results_2026-08-24T23-06-59.920739.json,47250a492cf44a8e50fdc3567d8d9fcea3724cdaa84b92ea79b869dacbaad0d5,12305,1.5939354019689935,62,0.07231997217914987,4.537195929635089,direct_same_metric_and_denominator
